title,url,date,snippet
EndSARS protesters apprehend suspected hoodlums,https://www.vanguardngr.com/2020/10/endsars-protesters-apprehend-suspected-hoodlums/,20-Oct-20,EndSARS protesters in Benin on Tuesday apprehended some suspected hoodlums who broke into shops under the guise of the peaceful protest by its members. The protesters at the University of Benin Teaching Hospital (UBTH) and University of Benin (UNIBEN) Ugbowo campus main gate nabbed four suspected hoodlums. The hoodlums broke into shops between UNIBEN and […]
"Hoodlums raze police station, leaving 2 officers dead in Ibadan",https://www.vanguardngr.com/2020/10/hoodlums-raze-police-station-leaving-2-officers-dead-in-ibadan/,20-Oct-20,"The Police Command in Oyo State on Tuesday confirmed the burning of the Ojoo Police Station by hoodlums who hijacked the EndSARS protest in Ibadan. The command’s spokesperson, SP Olugbenga Fadeyi, while confirming the incident in a statement, said the attack was premeditated. Fadeyi also confirmed the killing of two police officers, saying that two […]"
"#EndSARS: Obaseki holds security meeting, warns against curfew violence",https://www.vanguardngr.com/2020/10/endsars-obaseki-holds-security-meeting-warns-against-curfew-violence/,20-Oct-20,"By Ozioruva Aliu – Benin City Governor Godwin Obaseki of Edo State on Tuesday night, held a security meeting to assess the violent trend the EndSARS protest has assumed in the state where he warned that violators of the currently imposed curfew would be penalised. At the meeting which held in the government house behind […]"
#EndSARS: What thugs have ‘achieved’ so far,https://www.vanguardngr.com/2020/10/endsars-what-thugs-have-achieved-so-far/,20-Oct-20,
Breaking: Social media on fire over attack on #ENDSARS protesters at Lekki Toll Gate,https://www.vanguardngr.com/2020/10/breaking-social-media-on-fire-over-attack-on-endsars-protesters-at-lekki-toll-gate/,20-Oct-20,
#EndSARS: SERAP condemns reports of shooting of protesters at Lekki Toll gate,https://www.vanguardngr.com/2020/10/endsars-serap-condemns-reports-of-shooting-of-protesters-at-lekki-toll-gate/,20-Oct-20,
"EndSARS protest: N’Delta militants back protesters, threaten to resume hostilities",https://www.vanguardngr.com/2020/10/endsars-protest-ndelta-militants-back-protesters-threaten-to-resume-hostilities/,20-Oct-20,
JUST IN: Men in military fatigues shooting at #EndSARS protesters in Lekki,https://www.vanguardngr.com/2020/10/just-inshooting-as-govt-imposes-curfew-in-lagos/,20-Oct-20,
#ENDSARS: US closes Consulate General Lagos,https://www.vanguardngr.com/2020/10/endsars-us-closes-consulate-general-lagos/,20-Oct-20,
"#EndSARS: Akeredolu, Sanwo-Olu rally southwest governors to restore normalcy",https://www.vanguardngr.com/2020/10/endsars-akeredolu-sanwo-olu-rally-southwest-governors-to-restore-normalcy/,20-Oct-20,
[BREAKING] #EndSARS: Oyetola imposes 24-hour curfew on Osun,https://www.vanguardngr.com/2020/10/breaking-endsars-oyetola-imposes-24-hour-curfew-on-osun/,20-Oct-20,
#EndSARS protests: Akeredolu imposes 24-hour curfew on Ondo,https://www.vanguardngr.com/2020/10/endsars-protests-akeredolu-imposes-24-hour-curfew-on-ondo/,20-Oct-20,
SERAP seeks to join suit seeking shutdown Twitter over #EndSARS protests,https://www.vanguardngr.com/2020/10/serap-seeks-to-join-suit-seeking-shutdown-twitter-over-endsars-protests/,20-Oct-20,
(BREAKING) #ENDSARS Protest: US embassy shuts down Lagos consulate,https://www.vanguardngr.com/2020/10/breaking-endsars-protest-us-embassy-shuts-down-lagos-consulate/,20-Oct-20,
"Lagos #EndSARS protesters defy curfew, blocked roads",https://www.vanguardngr.com/2020/10/lagos-endsars-protesters-defy-curfew-blocked-roads/,20-Oct-20,
#EndSARS: Gov Lalong declares 24-hour curfew,https://www.vanguardngr.com/2020/10/endsars-gov-lalong-declares-24-hour-curfew/,20-Oct-20,"Gov. Simon Lalong of Plateau, has imposed a 24-hour curfew in Jos North and Jos South Local Government Areas, from 8p.m. on Tuesday"
"Lagos curfew confrontational, ill-advised — PDP",https://www.vanguardngr.com/2020/10/lagos-curfew-confrontational-ill-advised-pdp/,20-Oct-20,"The Lagos State chapter of the Peoples Democratic Party (PDP) has described Gov. Babajide Sanwo-Olu’s 24-hour curfew over unabated #EndSARS protests, as confrontational and ill-advised."
"#EndSARS protest: Ajeromi Ifelodun LGA, 20 vehicles razed",https://www.vanguardngr.com/2020/10/endsars-protest-ajeromi-ifelodun-lga-20-vehicles-razed/,20-Oct-20,
"#EndSARS: We are committed to implementing demands, FG tells Int’l Community",https://www.vanguardngr.com/2020/10/endsars-we-are-committed-to-implementing-demands-fg-tells-intl-community/,20-Oct-20,
#EndSARS: Fayemi imposes 24-hour curfew on Ekiti,https://www.vanguardngr.com/2020/10/endsars-fayemi-imposes-24-hour-curfew-on-ekiti/,20-Oct-20,
"#EndSARS protest : Police confirm burning of 3 trucks, rape of 3 girls in Ekiti",https://www.vanguardngr.com/2020/10/endsars-protest-police-confirm-burning-of-3-trucks-rape-of-3-girls-in-ekiti/,20-Oct-20,
"#EndSARS: Buhari, Defence Minister, CDS meet in Aso Rock",https://www.vanguardngr.com/2020/10/endsars-buhari-defense-minister-cds-meet-in-aso-rock/,20-Oct-20,
"ENDSARS PROTESTS : Nigerian youths storm NASS, ask Buhari to sack service chiefs now",https://www.vanguardngr.com/2020/10/endsars-protests-nigerian-youths-storm-nass-ask-buhari-to-sack-service-chiefs-now/,20-Oct-20,
#EndSARS: The view from Niger Bridge (PHOTO),https://www.vanguardngr.com/2020/10/endsars-the-view-from-niger-bridge-photo/,20-Oct-20,
"Pro#EndSARS coalition denies involvement of protesters in violence, Edo jail break",https://www.vanguardngr.com/2020/10/proendsars-coalition-denies-involvement-of-protesters-in-violence-edo-jail-break/,20-Oct-20,
#EndSARS: Lawyer blames FG for violence,https://www.vanguardngr.com/2020/10/endsars-lawyer-blames-fg-for-violence/,20-Oct-20,
"#EndSARS: Activist tasks youths on structured leadership,demands for meeting with govts",https://www.vanguardngr.com/2020/10/endsars-activist-tasks-youths-on-structured-leadershipdemands-for-meeting-with-govts/,20-Oct-20,
#ENDSARS: IGP Adamu deploys Police Mobile Force nationwide,https://www.vanguardngr.com/2020/10/endsars-igp-adamu-deploys-police-mobile-force-nationwide-over-attacks-on-police-facilities/,20-Oct-20,"The Inspector-General of Police, IGP M.A Adamu, NPM, mni has ordered immediate nationwide deployment of anti-riot police unit – the Police Mobile Force (PMF) – to protect lives and property of all Nigerians and secure critical national infrastructure across the country. The IGP has also ordered massive deployment of Police operatives to strengthen security around […]"
#ENDSARS Protests: Address the nation now — Senate to Buhari,https://www.vanguardngr.com/2020/10/endsars-protests-address-the-nation-now-senate-to-buhari/,20-Oct-20,"Calls on Protesters to leave the Streets By Henry Umoru – Abuja The Senate, on Tuesday, asked President Muhammadu Buhari to immediately  address the nation on the current nationwide protests by youths against the  notorious  Federal Special Anti-Robbery Squad (FSARS) and bad governance. According to the Senate, addressing the nation would douse  the tension the […]"
"#EndSARS Protests: Speak up now, Nigeria on a time bomb, NUJ tells Buhari",https://www.vanguardngr.com/2020/10/endsars-protests-speak-up-now-nigeria-on-a-time-bomb-nuj-tells-buhari/,20-Oct-20,"By Omeiza Ajayi, Abuja The Nigeria Union of Journalists NUJ has expressed concerns at the continued indifference of President Muhammadu Buhari in the wake of sustained protests against police brutality across the country, noting that the country is currently sitting on a time bomb. The union in a statement signed by its National Secretary, Shuaibu […]"
Akeredolu orders closure of schools amidst #ENDSARS protest in Ondo,https://www.vanguardngr.com/2020/10/akeredolu-orders-closure-of-schools-amidst-endsars-protest-in-ondo/,20-Oct-20,
How FG can stop #EndSARS protests – Capt Umar,https://www.vanguardngr.com/2020/10/how-fg-can-stop-endsars-protests-capt-umar/,20-Oct-20,
#ENDSARS: Makinde deploys Operation Burst team to troubled spots in Ibadan,https://www.vanguardngr.com/2020/10/endsars-makinde-deploys-operation-burst-team-to-troubled-spots-in-ibadan/,20-Oct-20,
#EndSARS: ANEEJ expresses support for total police reforms,https://www.vanguardngr.com/2020/10/endsars-aneej-expresses-support-for-total-police-reforms-2/,20-Oct-20,
"#EndSARS: Our voices are heard, time to dialogue with govt – Amb Nihi tells Nigerian youths",https://www.vanguardngr.com/2020/10/endsars-our-voices-are-heard-time-to-dialogue-with-govt-amb-nihi-tells-nigerian-youths/,20-Oct-20,
"Breaking: Nigerian files $1bn suit against Twitter, over alleged #ENDSARS Protest sponsorship",https://www.vanguardngr.com/2020/10/breaking-nigerian-files-1bn-suit-against-twitter-ceo-over-alleged-endsars-protest-sponsorship/,20-Oct-20,
#ENDSARS: I won’t sign budget without provision for police welfare — Gbajabiamila,https://www.vanguardngr.com/2020/10/endsars-i-wont-sign-budget-without-provision-for-police-welfare-gbajabiamila/,20-Oct-20,
#EndSARS: Osun hunters join protest,https://www.vanguardngr.com/2020/10/endsars-osun-hunters-join-protest/,20-Oct-20,
"Breaking: Police ban #ENDSARS protests, others in Lagos",https://www.vanguardngr.com/2020/10/breaking-police-ban-endsars-protests-others-in-lagos/,20-Oct-20,
"Breaking: Two dead, as hoodlums set Police station ablaze in Ajegunle, Lagos",https://www.vanguardngr.com/2020/10/breaking-two-dead-as-hoodlums-set-police-station-ablaze-in-ajegunle-lagos/,20-Oct-20,"By Nwafor Sunday Two persons have been confirmed dead as hoodlums stormed a Police Station at Ojo road, Ajegunle, and allegedly set it ablaze. The thugs were said to have disguised themselves as if they were with #ENDSARS Protesters, campaigning against extra judicial killings, maltreatment, assaults, etc, by the operatives of the Special Anti Robbery […]"
"#EndSARS Impasse: AANI expresses concern, offers to facilitate dialogue",https://www.vanguardngr.com/2020/10/endsars-impasse-aani-expresses-concern-offers-to-facilitate-dialogue/,20-Oct-20,"Says protest offers opportunity for govt-citizen partnership By Gabriel Ewepu – Abuja As #EndSARS protests continue to sweep across the country, the Alumni Association of National Institute, AANI, yesterday, expressed concern over the issue and offered to facilitate dialogue between government and citizens. This was contained in a statement signed by the National Publicity Secretary, […]"
#EndSARS: Reps suspend public hearings indefinitely,https://www.vanguardngr.com/2020/10/endsars-reps-suspend-public-hearings-indefinitely/,20-Oct-20,"The continuing #EndSARS protests across the country, have forced the House of Representatives Committee on Aviation to postpone indefinitely, its three-day hearing on six Civil Aviation Bills, that were slated to begin today."
NBA Anambra state reject commencement of operation crocodile smile,https://www.vanguardngr.com/2020/10/nba-anambra-state-reject-commencement-of-operation-crocodile-smile/,20-Oct-20,"…says it is ill-advise and most insensitive By Chimaobi Nwaiwu – Nnewi The eight branches that makeup Nigerian Bar Association, NBA, in Anambra State, have rejected the alleged planned commencement, across the country, of Operation Crocodile Smile military exercise by the Nigerian Army, in the midst of the ongoing nationwide #EndSARS, civil protest, describing it […]"
"#EndSARS: Activist tasks youths on structured leadership, demands for meeting with govts",https://www.vanguardngr.com/2020/10/endsars-activist-tasks-youths-on-structured-leadership-demands-for-meeting-with-govts/,20-Oct-20,
"Pro #EndSARS coalition denies involvement of protesters in violence, Edo jail break",https://www.vanguardngr.com/2020/10/pro-endsars-coalition-denies-involvement-of-protesters-in-violence-edo-jail-break/,20-Oct-20,
EndSARS: ANEEJ expresses support for total police reforms,https://www.vanguardngr.com/2020/10/endsars-aneej-expresses-support-for-total-police-reforms/,20-Oct-20,
#EndSARS: Tacha speaks on Protest against Police brutality (VIDEO),https://www.vanguardngr.com/2020/10/endsars-tacha-speaks-on-protest-against-police-brutality-video/,20-Oct-20,
"#EndSARS protest: NUT, NAPPS back Lagos’ closure of schools",https://www.vanguardngr.com/2020/10/endsars-protest-nut-napps-back-lagos-closure-of-schools/,20-Oct-20,
[BREAKING) #EndSARS: Orile police station set ablaze after officer shot boy [VIDEO],https://www.vanguardngr.com/2020/10/breaking-endsars-orile-police-station-set-ablaze-after-officer-allegedly-shot-a-boy-video/,20-Oct-20,
#EndSARS: Epe youths stop traditional ruler from accessing road (VIDEO),https://www.vanguardngr.com/2020/10/endsars-epe-youths-stop-traditional-ruler-from-accessing-road-video/,20-Oct-20,"#EndSARS: Epe youths stop traditional ruler from accessing road   Also read: Build independent power supply, rail system across southwest, Adams urges govs Vanguard News"
#EndSARS: It’s no longer business as usual — WIC,https://www.vanguardngr.com/2020/10/endsars-its-no-longer-business-as-usual-wic/,20-Oct-20,"By Dennis Agbo The World Igbo Congress, WIC, has said that the significance of the ongoing protests across Nigeria is an indication that there is no more business as usual in the country. WIC expressed solidarity to Nigerians for demonstrating against the wrongful killings of Nigerian youths by members of SARS, noting that the protests […]"
EndSARS: Ekiti govt denies sending army to harass protesters,https://www.vanguardngr.com/2020/10/endsars-ekiti-govt-denies-sending-army-to-harass-protesters/,20-Oct-20,
EndSARS: Ekiti Govt. denies sending army to harass protesters in Ado-Ekiti,https://www.vanguardngr.com/2020/10/endsars-ekiti-govt-denies-sending-army-to-harass-protesters-in-ado-ekiti/,20-Oct-20,
#EndSARS: Akwa Ibom sets up Judicial panel to investigate police brutality,https://www.vanguardngr.com/2020/10/endsars-akwa-ibom-sets-up-judicial-panel-to-investigate-police-brutality/,20-Oct-20,
FCT natives not opposed to #EndSARS protests -Original inhabitants,https://www.vanguardngr.com/2020/10/fct-natives-not-opposed-to-endsars-protests-original-inhabitants/,20-Oct-20,
#EndSARS: Address Nigerians now before it’s too late — Actionaid,https://www.vanguardngr.com/2020/10/endsars-address-nigerians-now-before-its-too-late-actionaid/,20-Oct-20,
"Stop attacking #EndSARS protesters with hired hoodlums, policemen, PANDEF warns",https://www.vanguardngr.com/2020/10/stop-attacking-endsars-protesters-with-hired-hoodlums-policemen-pandef-warns/,20-Oct-20,
#EndSARS: Reps committee suspends public hearings indefinitely,https://www.vanguardngr.com/2020/10/endsars-reps-committee-suspends-public-hearings-indefinitely/,20-Oct-20,
#EndSARS: Sporadic shootings in Abuja as soldiers disperse protesters,https://www.vanguardngr.com/2020/10/endsars-sporadic-shootings-in-abuja-as-soldiers-disperse-protesters/,20-Oct-20,
"Call off protests, allow govt meet your demands, Tinubu begs #EndSARS protesters",https://www.vanguardngr.com/2020/10/call-off-protests-allow-govt-meet-your-demands-tinubu-begs-endsars-protesters/,20-Oct-20,"National leader of All Progressives Congress, APC, Asiwaju Bola Tinubu, has appealed  to #EndSARS protesters across the country to call off their protests and allow the federal government attend to their demands. Tinubu in a statement, titled “#EndSARS Protests The Remedy for National Maladies is more, not less Democracy”, also asked his party to utilize […]"
CNG begs youths to stop #EndSARS protests,https://www.vanguardngr.com/2020/10/cng-begs-youths-to-stop-endsars-protests/,20-Oct-20,"…condemns jail break in Benin By Ibrahim HassanWuyo The Coalition of Northern Groups, CNG, has called on  youths to  suspend all protests forthwith. The group said it was disturbed by trending reports of vandalization of private and public properties culminating with the raid of the Benin Central Prisons and release of inmates allegedly in the […]"
"Niger Delta militants plan to attack Chevron, Shell, NNPC facilities",https://www.vanguardngr.com/2020/10/niger-delta-militants-plan-to-attack-chevron-shell-nnpc-facilities/,20-Oct-20,"By Emma Amaize – Warri A coalition of nine renegade militant groups in the Niger-Delta region has declared support for the raging EndSARS protests across the country, saying they were ready to resume hostilities, attack oil and gas facilities if Federal Government did not meet the demands of protesting Nigerian youths. The militant groups under […]"
#EndSARS: IGP men hunt NOHE staff over office disagreement,https://www.vanguardngr.com/2020/10/endsars-igp-men-hunt-nohe-staff-over-office-disagreement/,20-Oct-20,"By Dennis Agbo The Chairman of National Orthopedic Hospital Enugu, NOHE, Cooperative Thrift, and Loans Society, Mr Philip Ugwuona has raised the alarm that he has gone into hiding following intimidations and unwarranted arrests by the Inspector General of Police, IGP, monitoring team from Abuja. Ugwuona who spoke from his hideout said that the team […]"
"Meet #EndSARS protesters’ demand, or we attack ― N’Delta militants threaten FG",https://www.vanguardngr.com/2020/10/meet-endsars-protesters-demand-or-we-attack-%e2%80%95-ndelta-militants-threaten-fg/,20-Oct-20,
Northern Elders ask youths to end #EndSARS protests,https://www.vanguardngr.com/2020/10/northern-elders-ask-youths-to-end-endsars-protests/,20-Oct-20,
#EndSARS protest: Nigeria should prepare for increase in COVID-19 cases — FG warns,https://www.vanguardngr.com/2020/10/endsars-protest-nigeria-should-prepare-for-increase-in-covid-19-cases-fg-warns/,20-Oct-20,
"#EndSARS, Pro-SARS protesters clash in Abuja",https://www.vanguardngr.com/2020/10/endsars-pro-sars-protesters-clash-in-abuja/,20-Oct-20,
"#EndSARS: Nigeria loses N700bn in 12 days, LCCI reveals",https://www.vanguardngr.com/2020/10/endsars-nigeria-loses-n700bn-in-12-days-lcci-reveals/,20-Oct-20,
Breaking: Nigeria loses N700bn in 12 days to #EndSARS protests – LCCI,https://www.vanguardngr.com/2020/10/breaking-nigeria-loses-n700bn-in-12-days-to-endsars-protest-lcci/,20-Oct-20,
"[News Review] #EndSARS: Stop Army’s planned operation crocodile smile, CSOs warn FG (VIDEO)",https://www.vanguardngr.com/2020/10/news-review-endsars-stop-armys-planned-operation-crocodile-smile-csos-warn-fg-video/,20-Oct-20,"#EndSARS: Stop Army’s planned operation crocodile smile, CSOs warn Federal government"
#ENDSARS: Quarter-To-Midnight In Nigeria,https://www.vanguardngr.com/2020/10/endsars-quarter-to-midnight-in-nigeria/,20-Oct-20,"By Yinka Odumakin The cerebral Professor of Political Science, Bolajji Akinyemi, did something beautiful about the UN disaster clock during the June 12 political crisis in 1993. He talked about the measuring rod of the temperature of a disaster-prone country. The clock is put at a quarter-to-midnight when the country is fully at the edge. […]"
VIDEO: Protesters in Umuahia force soldiers to turn back during an #EndSARS protest,https://www.vanguardngr.com/2020/10/video-protesters-in-umuahia-force-soldiers-to-turn-back-during-an-endsars-protest/,20-Oct-20,
Gov Bello advises #EndSARS protesters to embrace dialogue,https://www.vanguardngr.com/2020/10/gov-bello-advises-endsars-protesters-to-embrace-dialogue/,20-Oct-20,
"Ooni hosts Obasanjo, begs #EndSARS protesters to retreat",https://www.vanguardngr.com/2020/10/ooni-hosts-obasanjo-begs-endsars-protesters-to-retreat/,20-Oct-20,
"#EndSARS: Umahi decries police extortion, brutality in Ebonyi",https://www.vanguardngr.com/2020/10/endsars-umahi-decries-police-extortion-brutality-in-ebonyi/,20-Oct-20,
#ENDSARS protest: Nigeria should prepare for increase in COVID-19 cases — FG,https://www.vanguardngr.com/2020/10/endsars-protest-nigeria-should-prepare-for-increase-in-covid-19-cases-fg/,20-Oct-20,
"#ENDSARS: Situation Report decries human rights abuses by protesters, hoodlums",https://www.vanguardngr.com/2020/10/endsars-situation-report-decries-human-rights-abuses-by-protesters-hoodlums/,20-Oct-20,
"Act on #EndSARS protesters’ demands, #FixPolitics urges Govt",https://www.vanguardngr.com/2020/10/act-on-endsars-protesters-demands-fixpolitics-urges-govt/,20-Oct-20,
End SARS,https://www.vanguardngr.com/2020/10/end-sars/,19-Oct-20,#EndSARS: The police history and character as a colonial constabulary force unsuited for a sovereign nation of free citizens in a democracy.
#EndSARS protest: Nigeria should prepare for increase in COVID-19 cases ― FG warns,https://www.vanguardngr.com/2020/10/endsars-protest-nigeria-should-prepare-for-increase-in-covid-19-cases-%e2%80%95-fg-warns/,19-Oct-20,
Criminals shouldn’t be allowed to hijack #EndSars – Uche Annie-Okonkwo,https://www.vanguardngr.com/2020/10/criminals-shouldnt-be-allowed-to-hijack-endsars-uche-annie-okonkwo/,19-Oct-20,
[Updated] #EndSARS: Hoodlums set ablaze over 50 cars in Apo Abuja,https://www.vanguardngr.com/2020/10/endsars-hoodlums-set-ablaze-over-50-cars-in-apo-abuja/,19-Oct-20,
#ENDSARS: Akeredolu sets up panel of judicial inquiry in Ondo,https://www.vanguardngr.com/2020/10/endsars-akeredolu-sets-up-panel-of-judicial-inquiry-in-ondo/,19-Oct-20,
#EndSARS protest: Sanwo-Olu orders students to stay at home,https://www.vanguardngr.com/2020/10/endsars-protest-sanwo-olu-orders-students-to-stay-at-home/,19-Oct-20,
"#EndSARS: Leave our roads now, FCT natives tell protesters",https://www.vanguardngr.com/2020/10/endsars-leave-our-roads-now-fct-natives-tell-protesters/,19-Oct-20,
#EndSARS protest: Sanwo-Olu shutdown schools again,https://www.vanguardngr.com/2020/10/endsars-protest-sanwo-olu-shutdown-schools-again/,19-Oct-20,"Following rising tension in the ongoing #EndSARS protest, Lagos Stare Governor, Mr Babajide Sanwo-Olu has directed all students in public and private schools to stay at home from October 20, 2020, Tuesday."
"Opposition plotting to hijack #EndSARS protest, destabilise state ― Imo govt",https://www.vanguardngr.com/2020/10/opposition-plotting-to-hijack-endsars-protest-destabilise-state-%e2%80%95-imo-govt/,19-Oct-20,The Imo State government has raised the alarm that some disgruntled politicians want to hijack the current #EndSARS protests to unleash mayhem in the state. The government disclosed that a high ranking member of the opposition who recently lost his number one position plum job has met with his henchmen for the purpose of recruiting […]
#EndSARS: CAN urges IGP to suspend SWAT formation,https://www.vanguardngr.com/2020/10/endsars-can-urges-igp-to-suspend-swat-formation/,19-Oct-20,"…Condemns attempts to disrupt peaceful protests …Lists ways to halt #EndSARS protests By Luminous Jannamike, Abuja The Christian Association of Nigeria, CAN has advised the Inspector-General of Police, IGP Mohammed Adamu, to suspend efforts made towards the establishment of the Special Weapons And Tactical, SWAT, unit of the Nigerian Police Force. CAN President, Revd. Samson […]"
"#EndSARS protesters shutdown Makurdi, as Ortom declares support for protest",https://www.vanguardngr.com/2020/10/endsars-protesters-shutdown-makurdi-as-ortom-declares-support-for-protest/,19-Oct-20,
#EndSARS protesters block all entrance of Lagos State Secretariat,https://www.vanguardngr.com/2020/10/endsars-protesters-block-all-entrance-of-lagos-state-secretariat/,19-Oct-20,
VIDEO: #EndSARS protesters in Washington serve amala during protest,https://www.vanguardngr.com/2020/10/video-endsars-protesters-in-washington-serve-amala-during-protest/,19-Oct-20,
[BREAKING] #EndSARS: Ikpeazu approves inauguration of Judicial Panel of Inquiry,https://www.vanguardngr.com/2020/10/breaking-endsars-ikpeazu-approves-inauguration-of-judicial-panel-of-inquiry/,19-Oct-20,
#EndSARS: Edo govt sets up judicial panel of inquiry,https://www.vanguardngr.com/2020/10/endsars-edo-govt-sets-up-judicial-panel-of-inquiry/,19-Oct-20,
"We’re meeting your demands, FG tells #EndSARS protesters in Canada",https://www.vanguardngr.com/2020/10/were-meeting-your-demands-fg-tells-endsars-protesters-in-canada/,19-Oct-20,
#EndSARS: Gov Abiodun inaugurate Judicial Panel,https://www.vanguardngr.com/2020/10/endsars-gov-abiodun-inaugurate-judicial-panel/,19-Oct-20,
#EndSARS protest: Emmanuel’s N4m largesse tears Akwa Ibom youths apart,https://www.vanguardngr.com/2020/10/endsars-protest-emmanuels-n4m-largesse-tears-akwa-ibom-youths-apart/,19-Oct-20,
#EndSARS: Ikubese writes Buhari over ‘Looming Disaster’,https://www.vanguardngr.com/2020/10/endsars-ikubese-writes-buhari-over-looming-disaster/,19-Oct-20,
#EndSARS: Traffic report on Lagos-Ibadan Expressway (PHOTOS),https://www.vanguardngr.com/2020/10/endsars-traffic-report-on-lagos-ibadan-expressway-photos/,19-Oct-20,
#EndSARS protesters block Ebonyi govt House for 6 hours as Umahi promises to remove all police roads blocks in Ebonyi,https://www.vanguardngr.com/2020/10/endsars-protesters-block-ebonyi-govt-house-for-6-hours-as-umahi-promises-to-remove-all-police-roads-blocks-in-ebonyi/,19-Oct-20,
VIDEO: Minister of Youths and Sports speaks on #EndSARS protest,https://www.vanguardngr.com/2020/10/video-minister-of-youths-sports-speaks-on-endsars-protest/,19-Oct-20,
#ENDSARS: No protester should be brutalised by Army ― NUJ warns FG,https://www.vanguardngr.com/2020/10/endsars-no-protester-should-be-brutalised-by-army-%e2%80%95-nuj-warns-fg/,19-Oct-20,
#EndSars protesters shut down Jakande estate,https://www.vanguardngr.com/2020/10/endsars-protesters-shut-down-jakande-estate/,19-Oct-20,
"Amidst #ENDSARS protests, Police allegedly tortured teenager to death in Kano",https://www.vanguardngr.com/2020/10/endsars-amidst-endsars-protests-police-allegedly-tortured-teenager-to-death-in-kano/,19-Oct-20,
"Edo boils, as hoodlums set Police station ablaze",https://www.vanguardngr.com/2020/10/edo-boils-as-hoodlums-set-police-station-ablaze/,19-Oct-20,"By Nwafor Sunday Barely forty-five minutes, some group of unidentified men stormed White House prison along Sapele Road in Benin and released prisoners, hoodlums have reportedly burnt down Ugbekun police station in Benin. Currently they are trying to gain entrance at Oko Prison, to release prisoners. READ ALSO: #EndSARS: Protesters in Osogbo observe jumaat on […]"
"Prevail on your children, Police tell parents, confirm Edo Prison break",https://www.vanguardngr.com/2020/10/prevail-on-your-children-police-tell-parents-confirm-edo-prison-break/,19-Oct-20,"The Nigeria Police Force has confirmed what it described as the unfortunate attacks on Police Facilities – Ugbekun Police Station, Oba Market Police Station, and Idogbo Police Post by persons posing as #EndSars protesters in Benin, Edo State, today, Monday, 19th October 2020. In a statement on Monday, the force said it regrettably confirms the unfortunate […]"
#EndSARS: Pastor Enenche leads youths on prayer walk in Abuja,https://www.vanguardngr.com/2020/10/endsars-pastor-enenche-leads-youths-on-prayer-walk-in-abuja/,19-Oct-20,"…Says ongoing protest sign citizens are fed up with ‘national wahala’ …Warns govt: ‘it’s not time to play the ostrich, bully protesters’ By Luminous Jannamike, Abuja The Senior Pastor of Dunamis International Gospel Centre, Dr. Paul Enenche, on Monday, led a prophetic prayer walk for Nigeria. The prayer walk held in Abuja as youths demonstrated […]"
"#EndSARS: business activities, movement paralysed in Ibadan",https://www.vanguardngr.com/2020/10/endsars-business-activities-movement-paralysed-in-ibadan/,19-Oct-20,
We await youth reps to begin sitting – Lagos Judicial Panel on #EndSARS,https://www.vanguardngr.com/2020/10/we-await-youth-reps-to-begin-sitting-lagos-judicial-panel-on-endsars/,19-Oct-20,
"#EndSARS: It’s your right to protest, Buhari tells youths",https://www.vanguardngr.com/2020/10/endsars-its-your-right-to-protest-buhari-tells-youths/,19-Oct-20,
"#EndSARS: One dead, as protesters block Warri-Benin  highway",https://www.vanguardngr.com/2020/10/endsars-one-dead-as-protesters-block-warri-benin-highway/,19-Oct-20,
"Happening Now: Police brutalise #EndSARS protesters in Karu, Abuja",https://www.vanguardngr.com/2020/10/happening-now-police-brutalize-endsars-protesters-in-karu-abuja/,19-Oct-20,
ENDSARS Protest: Every right-thinking Nigerian should endorse this movement — Catholic bishop,https://www.vanguardngr.com/2020/10/endsars-protest-every-right-thinking-nigerian-should-endorse-this-movement-catholic-bishop/,19-Oct-20,
ENDSARS: Governors Endorse Call by Protesters for Improved Governance,https://www.vanguardngr.com/2020/10/endsars-governors-endorse-call-by-protesters-for-improved-governance/,19-Oct-20,
"#EndSARS: Cleric advocates caution, foresees bigger crisis",https://www.vanguardngr.com/2020/10/endsars-cleric-advocates-caution-foresees-bigger-crisis/,19-Oct-20,
EndSARS protest: Coalition recommends 12 youth representative to dialogue with FG,https://www.vanguardngr.com/2020/10/endsars-protest-coalition-recommends-12-youth-representative-to-dialogue-with-fg/,19-Oct-20,"The Nigeria Coalition on Youth, Peace and Security (NCYPS) has recommended 12 youth representatives from the six geo-political zones to dialogue with the Federal Government on behalf of the protesters on their demands. The National Coordinator of the coalition, Mr Rafiu Lawal and made this known in a statement to newsmen on Monday in Abuja. […]"
#ENDSARS: Every right-thinking Nigerian should endorse this movement — Catholic bishop,https://www.vanguardngr.com/2020/10/endsars-every-right-thinking-nigerian-should-endorse-this-movement-catholic-bishop/,19-Oct-20,"By Chancel Sunday Catholic bishop, Most Rev. Hyacinth Egbebo, has endorsed the ongoing nationwide #EndSARSprotest with a call on all right-thinking Nigerians to join the movement. Egbebo, who is leader, Catholic Diocese of Bomadi, Delta state,, declared his endorsement, Monday, noted that if nothing was done quick enough, the country would disintegrate. He said, “the […]"
